playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480426,2025,Charle-Edouard D'Astous,TBL,D,5on4,3,111.0,3.0,1.52,1.0,0.92,1.0,0.95,1.0,0.94,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,1.41,0.18,0.17,0.18,0.17,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.18,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.21,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.13,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2025,Ilya Lyubushkin,DAL,D,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2025,Ilya Lyubushkin,DAL,D,all,2,1622.0,33.0,0.78,0.56,0.45,0.51,0.56,0.5,0.51,10.0,1.31,0.04,0.07,0.32,0.04,0.88,0.65,0.04,0.04,0.04,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.89,2.0,2.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,33.0,1.0,2.0,6.0,24.0,5.0,4.0,3.0,21.0,0.0,0.0,5578.0,0.0,0.0,0.0,2.0,11.33,0.66,0.65,0.66,0.64,8.0,7.0,6.0,21.0,1.0,1.0,0.0,13.0,2.0,0.0,0.3,0.36,0.0,0.0,1.0,0.0,20.41,15.0,14.73,0.13,0.19,0.19,0.6,0.61,0.61,10.04,0.52,0.52,0.51,0.51,8.0,7.0,5.0,20.0,1.0,0.0,0.0,15.0,0.0,0.0,0.52,0.0,0.0,1.0,0.0,0.0,20.39,15.0,15.29,0.12,0.0,0.0,0.64,0.63,0.63,4.81,5.94,99.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2025,Ilya Lyubushkin,DAL,D,5on5,2,1615.0,32.0,0.78,0.56,0.53,0.51,0.59,0.5,0.55,10.0,1.31,0.04,0.07,0.32,0.04,0.88,0.65,0.04,0.04,0.04,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.89,2.0,2.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,32.0,1.0,2.0,6.0,23.0,5.0,4.0,3.0,20.0,0.0,0.0,4014.0,0.0,0.0,0.0,2.0,11.33,0.66,0.65,0.66,0.64,8.0,7.0,6.0,21.0,1.0,1.0,0.0,13.0,2.0,0.0,0.3,0.36,0.0,0.0,1.0,0.0,20.41,15.0,14.73,0.13,0.19,0.19,0.6,0.61,0.61,10.04,0.52,0.52,0.51,0.51,8.0,7.0,5.0,20.0,1.0,0.0,0.0,15.0,0.0,0.0,0.52,0.0,0.0,1.0,0.0,0.0,20.39,15.0,15.29,0.12,0.0,0.0,0.64,0.63,0.63,2.96,2.61,73.0,51.0,0.02,0.0,1.0,0.0,1.0,0.0
8480950,2025,Ilya Lyubushkin,DAL,D,4on5,2,7.0,1.0,0.55,0.0,0.02,0.0,0.06,0.0,0.07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.64,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2025,Ilya Lyubushkin,DAL,D,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481524,2025,Bowen Byram,BUF,D,other,13,1385.0,16.0,8.68,0.52,0.51,0.59,0.52,0.54,0.5,17.0,3.02,0.32,0.26,0.71,0.11,1.46,1.13,0.3,0.32,0.3,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.07,0.32,0.17,0.22,0.22,0.22,16.0,5.0,2.0,3.0,6.0,3.0,2.0,2.0,9.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,18.69,3.88,3.82,3.88,3.82,18.0,8.0,14.0,40.0,2.0,2.0,0.0,17.0,5.0,4.0,0.85,0.55,2.49,0.0,0.0,2.0,40.0,26.0,26.0,0.38,0.49,0.49,3.78,3.78,3.73,16.09,3.62,3.45,3.62,3.45,13.0,9.0,6.0,28.0,1.0,1.0,0.0,15.0,3.0,4.0,0.74,0.45,2.43,0.0,0.0,1.0,28.0,22.0,22.0,0.28,0.17,0.17,3.73,3.73,3.56,3.3,3.15,29.0,27.0,0.02,0.06,1.0,2.0,1.0,1.0
8481524,2025,Bowen Byram,BUF,D,all,13,17466.0,339.0,9.08,0.53,0.56,0.55,0.52,0.54,0.54,34.0,26.62,2.18,1.76,6.86,0.85,13.96,10.39,2.11,2.16,2.09,0.0,3.0,29.0,7.0,18.0,54.0,7.0,4.0,2.0,0.0,6.0,0.0,17.0,7.0,25.0,32.0,5.0,12.0,0.0,10.0,3.0,16.0,31.0,2.0,3.0,0.91,0.34,0.93,4.0,0.0,0.0,53.89,36.0,35.88,12.0,0.41,0.35,0.46,2.13,2.13,2.09,339.0,41.0,33.0,53.0,212.0,61.0,39.0,51.0,188.0,0.0,0.0,30570.0,12.0,6.0,3.0,12.0,188.62,20.33,19.64,20.43,19.73,165.0,89.0,92.0,346.0,17.0,19.0,2.0,178.0,57.0,19.0,5.72,6.87,7.75,9.0,5.0,3.0,345.45,254.0,253.91,2.96,3.54,3.73,19.56,19.63,19.32,161.35,18.37,17.65,18.56,17.84,135.0,81.0,64.0,280.0,16.0,18.0,4.0,149.0,48.0,19.0,4.93,6.48,6.96,4.0,8.0,4.0,280.2,216.0,216.98,2.39,3.48,3.48,17.28,17.46,16.97,29.91,23.14,508.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0
8481524,2025,Bowen Byram,BUF,D,5on5,13,14129.0,280.0,9.08,0.49,0.56,0.54,0.54,0.53,0.55,31.0,17.6,1.11,0.97,4.71,0.54,9.54,7.13,1.06,1.08,1.03,0.0,3.0,18.0,6.0,16.0,40.0,6.0,3.0,0.0,0.0,2.0,0.0,12.0,7.0,15.0,21.0,5.0,12.0,0.0,10.0,2.0,14.0,22.0,0.0,2.0,0.56,0.0,0.54,3.0,0.0,0.0,39.89,24.0,23.88,12.0,0.2,0.0,0.29,1.01,1.02,0.98,280.0,26.0,26.0,44.0,184.0,51.0,34.0,38.0,157.0,0.0,0.0,22623.0,12.0,4.0,2.0,11.0,145.42,12.55,11.99,12.65,12.07,125.0,71.0,71.0,267.0,13.0,14.0,2.0,142.0,44.0,10.0,4.4,5.37,2.78,8.0,4.0,1.0,266.45,196.0,195.91,2.01,2.62,2.81,11.74,11.8,11.59,131.98,12.8,12.36,12.99,12.54,108.0,69.0,54.0,231.0,12.0,15.0,3.0,124.0,40.0,13.0,3.98,5.39,3.43,3.0,7.0,2.0,231.2,177.0,177.98,1.86,2.91,2.91,11.75,11.93,11.7,15.62,12.03,364.0,316.0,0.88,0.0,17.0,1.0,15.0,0.0
8481524,2025,Bowen Byram,BUF,D,4on5,13,453.0,10.0,3.08,0.13,0.09,0.19,0.09,0.23,0.13,27.0,0.92,0.17,0.07,0.1,0.02,0.25,0.39,0.17,0.17,0.17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.19,0.19,0.19,10.0,0.0,4.0,1.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,2355.0,0.0,0.0,0.0,0.0,2.54,0.23,0.23,0.23,0.23,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.06,0.17,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.03,0.0,0.0,0.26,0.26,0.26,7.82,1.51,1.41,1.51,1.41,7.0,3.0,3.0,13.0,1.0,1.0,0.0,5.0,3.0,2.0,0.07,0.35,1.09,0.0,0.0,1.0,13.0,10.0,10.0,0.2,0.28,0.28,1.43,1.43,1.34,0.5,5.12,7.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
8481524,2025,Bowen Byram,BUF,D,5on4,13,1499.0,33.0,9.08,0.89,0.96,0.82,0.9,0.81,0.91,26.0,5.07,0.58,0.45,1.33,0.18,2.72,1.74,0.57,0.58,0.57,0.0,0.0,6.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.19,0.0,0.39,1.0,0.0,0.0,8.0,7.0,7.0,0.0,0.12,0.03,0.0,0.7,0.7,0.7,33.0,10.0,1.0,5.0,17.0,5.0,2.0,8.0,18.0,0.0,0.0,3153.0,0.0,2.0,1.0,0.0,21.98,3.67,3.6,3.67,3.6,20.0,9.0,7.0,36.0,2.0,3.0,0.0,17.0,7.0,5.0,0.41,0.78,2.48,1.0,1.0,0.0,36.0,29.0,29.0,0.54,0.43,0.43,3.78,3.78,3.74,5.46,0.44,0.44,0.44,0.44,7.0,0.0,1.0,8.0,2.0,1.0,1.0,5.0,2.0,0.0,0.15,0.29,0.0,1.0,1.0,0.0,8.0,7.0,7.0,0.06,0.13,0.13,0.37,0.37,0.37,10.34,0.46,104.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8476881,2025,Tomas Hertl,VGK,C,other,16,292.0,9.0,4.67,0.84,0.48,0.71,0.33,0.67,0.41,47.0,0.97,0.52,0.08,0.17,0.03,0.14,0.05,0.52,0.52,0.52,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.03,0.0,0.0,0.55,0.55,0.55,9.0,1.0,0.0,1.0,7.0,2.0,1.0,3.0,3.0,2.0,1.0,1209.0,0.0,0.0,0.0,0.0,1.69,0.53,0.53,0.53,0.53,2.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.01,0.0,0.52,0.0,0.0,1.0,5.0,2.0,2.0,0.05,0.0,0.0,0.58,0.58,0.58,0.49,0.1,0.1,0.1,0.1,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.12,0.12,0.12,2.47,2.68,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8476881,2025,Tomas Hertl,VGK,C,all,16,12465.0,260.0,9.35,0.72,0.51,0.61,0.43,0.63,0.44,142.0,38.35,4.96,3.11,8.87,1.35,19.08,12.63,4.71,4.98,4.73,4.0,2.0,27.0,23.0,15.0,65.0,9.0,3.0,5.0,1.0,6.0,0.0,20.0,16.0,24.0,47.0,1.0,2.0,77.0,33.0,4.0,8.0,24.0,19.0,7.0,0.56,2.25,2.14,1.0,0.0,2.0,65.16,50.0,50.23,2.0,0.74,0.98,2.06,3.64,3.65,3.54,260.0,37.0,19.0,32.0,172.0,36.0,35.0,42.0,147.0,77.0,49.0,48061.0,2.0,10.0,5.0,5.0,137.22,15.74,14.94,15.77,14.97,117.0,66.0,58.0,241.0,13.0,19.0,4.0,118.0,43.0,22.0,3.28,4.95,7.51,4.0,1.0,8.0,243.14,183.0,184.74,2.56,4.62,4.62,13.67,13.71,13.18,78.8,6.15,5.97,6.14,5.95,70.0,38.0,44.0,152.0,6.0,8.0,0.0,85.0,16.0,7.0,2.31,1.94,1.9,4.0,2.0,0.0,150.53,108.0,107.4,0.98,1.59,1.59,5.54,5.47,5.4,40.36,39.04,683.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0
8476881,2025,Tomas Hertl,VGK,C,5on5,16,9214.0,216.0,9.35,0.56,0.49,0.51,0.47,0.52,0.48,157.0,24.29,2.63,1.64,5.9,0.83,11.91,9.09,2.51,2.65,2.53,0.0,0.0,17.0,15.0,11.0,43.0,2.0,2.0,3.0,1.0,3.0,0.0,11.0,13.0,15.0,30.0,1.0,2.0,54.0,33.0,3.0,6.0,17.0,12.0,3.0,0.36,1.43,0.84,1.0,0.0,1.0,43.16,32.0,32.23,2.0,0.35,0.45,1.21,1.76,1.78,1.74,216.0,16.0,19.0,26.0,155.0,32.0,32.0,28.0,124.0,54.0,26.0,38622.0,2.0,10.0,5.0,5.0,80.47,6.78,6.53,6.81,6.56,62.0,46.0,38.0,146.0,3.0,11.0,1.0,77.0,23.0,8.0,1.97,2.79,2.02,2.0,0.0,1.0,148.14,108.0,109.74,1.1,1.9,1.9,5.97,6.01,5.92,73.5,5.28,5.12,5.27,5.1,63.0,38.0,41.0,142.0,4.0,8.0,0.0,82.0,13.0,6.0,2.24,1.5,1.54,4.0,0.0,0.0,140.53,101.0,100.4,0.89,1.59,1.59,4.58,4.52,4.47,26.42,27.21,588.0,656.0,0.33,0.05,6.0,4.0,5.0,4.0
8476881,2025,Tomas Hertl,VGK,C,4on5,16,6.0,2.0,-0.29,0.0,0.0,0.0,0.06,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.36,0.36,0.36,0.36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.38,0.38,0.38,0.0,0.11,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8476881,2025,Tomas Hertl,VGK,C,5on4,16,2953.0,33.0,9.35,0.95,0.97,0.93,0.85,0.94,0.83,64.0,13.09,1.81,1.39,2.8,0.5,7.02,3.48,1.68,1.81,1.68,4.0,2.0,9.0,8.0,4.0,21.0,6.0,0.0,2.0,0.0,3.0,0.0,9.0,3.0,9.0,17.0,0.0,0.0,21.0,0.0,1.0,2.0,7.0,7.0,3.0,0.2,0.82,0.78,0.0,0.0,0.0,21.0,17.0,17.0,0.0,0.36,0.53,0.85,1.32,1.32,1.25,33.0,20.0,0.0,5.0,8.0,2.0,1.0,11.0,19.0,21.0,0.0,1505.0,0.0,0.0,0.0,0.0,55.07,8.44,7.88,8.44,7.88,53.0,20.0,17.0,90.0,9.0,8.0,3.0,40.0,20.0,13.0,1.3,2.16,4.98,2.0,1.0,6.0,90.0,73.0,73.0,1.41,2.72,2.72,7.12,7.12,6.68,3.97,0.41,0.39,0.41,0.39,5.0,0.0,2.0,7.0,1.0,0.0,0.0,3.0,2.0,0.0,0.07,0.34,0.0,0.0,1.0,0.0,7.0,5.0,5.0,0.05,0.0,0.0,0.46,0.46,0.44,3.21,0.11,35.0,6.0,0.0,0.04,0.0,1.0,0.0,1.0
8473512,2025,Claude Giroux,OTT,R,other,4,657.0,9.0,0.59,0.18,0.08,0.59,0.1,0.52,0.11,12.0,1.47,0.3,0.13,0.25,0.08,0.95,0.31,0.3,0.3,0.3,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.01,0.0,0.29,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.03,0.0,0.0,0.33,0.33,0.33,9.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,6.0,5.0,1.0,345.0,0.0,0.0,0.0,0.0,7.86,0.77,0.73,0.77,0.73,9.0,2.0,8.0,19.0,1.0,0.0,0.0,7.0,3.0,1.0,0.15,0.33,0.29,0.0,1.0,0.0,19.0,11.0,11.0,0.16,0.0,0.0,0.93,0.93,0.88,6.75,3.42,3.13,3.42,3.13,5.0,5.0,3.0,13.0,1.0,1.0,0.0,0.0,4.0,6.0,0.0,0.62,2.8,0.0,0.0,1.0,13.0,10.0,10.0,0.14,0.39,0.39,3.17,3.17,3.03,0.12,1.48,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8473512,2025,Claude Giroux,OTT,R,all,4,4887.0,120.0,0.59,0.38,0.4,0.47,0.43,0.46,0.42,20.0,12.5,2.08,0.97,2.92,0.45,5.89,3.69,2.0,2.05,1.97,0.0,0.0,11.0,5.0,4.0,20.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,8.0,11.0,16.0,0.0,0.0,34.0,8.0,1.0,3.0,8.0,4.0,4.0,0.33,0.56,1.18,0.0,0.0,0.0,19.88,16.0,15.91,1.0,0.23,0.35,0.89,1.41,1.42,1.4,120.0,21.0,26.0,11.0,62.0,15.0,12.0,13.0,80.0,34.0,22.0,11546.0,0.0,2.0,1.0,3.0,42.5,4.2,4.04,4.17,4.01,35.0,23.0,27.0,85.0,3.0,5.0,0.0,41.0,12.0,5.0,1.38,1.43,1.39,2.0,1.0,0.0,84.06,58.0,57.14,0.66,1.24,1.24,3.62,3.62,3.55,47.76,6.81,6.41,6.84,6.44,37.0,31.0,28.0,96.0,3.0,6.0,0.0,46.0,12.0,10.0,1.25,1.54,4.02,1.0,1.0,1.0,96.65,68.0,68.6,0.69,1.35,1.35,6.15,6.16,5.92,8.37,12.41,164.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
8473512,2025,Claude Giroux,OTT,R,5on5,4,3219.0,84.0,0.59,0.49,0.46,0.45,0.46,0.44,0.45,31.0,8.58,1.29,0.68,2.05,0.29,3.85,2.82,1.26,1.26,1.23,0.0,0.0,7.0,4.0,2.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,6.0,7.0,11.0,0.0,0.0,18.0,8.0,0.0,1.0,6.0,3.0,2.0,0.32,0.48,0.5,0.0,0.0,0.0,12.88,11.0,10.91,1.0,0.15,0.35,0.5,0.95,0.95,0.94,84.0,14.0,10.0,9.0,51.0,13.0,8.0,9.0,54.0,18.0,6.0,9245.0,0.0,2.0,1.0,2.0,27.78,2.64,2.56,2.6,2.53,20.0,18.0,17.0,55.0,2.0,4.0,0.0,28.0,7.0,3.0,1.04,0.9,0.7,2.0,0.0,0.0,54.06,38.0,37.14,0.4,0.85,0.85,2.19,2.18,2.16,33.35,2.73,2.64,2.75,2.67,26.0,22.0,20.0,68.0,2.0,4.0,0.0,39.0,6.0,3.0,1.06,0.67,1.0,1.0,1.0,0.0,68.65,48.0,48.6,0.41,0.95,0.95,2.19,2.2,2.13,7.24,8.5,148.0,173.0,0.01,0.89,4.0,9.0,1.0,7.0
